temporal,use,date,ID,COUNT,AREA,MEAN
night,base,27/01/2023,361,1,4900,20.108492
night,prediction,27/01/2023,1,56,274400,19.83012657
night,prediction,27/01/2023,2,162,793800,19.7324866
night,prediction,27/01/2023,3,265,1298500,19.93236773
night,prediction,27/01/2023,4,375,1837500,19.82896879
night,prediction,27/01/2023,5,481,2356900,20.52265979
night,prediction,27/01/2023,6,586,2871400,20.29315525
night,prediction,27/01/2023,7,696,3410400,21.29895971
night,prediction,27/01/2023,8,805,3944500,23.02164214
night,prediction,27/01/2023,9,901,4414900,23.1760389
night,prediction,27/01/2023,10,1018,4988200,22.3117112
night,prediction,27/01/2023,11,1121,5492900,21.80313676
night,prediction,27/01/2023,12,1225,6002500,22.44177422
night,prediction,27/01/2023,13,1334,6536600,22.8086866
night,prediction,27/01/2023,14,1447,7090300,22.69850611
night,prediction,27/01/2023,15,1548,7585200,22.56724779
night,prediction,27/01/2023,16,1650,8085000,22.29057791
night,prediction,27/01/2023,17,1775,8697500,17.71707539
night,prediction,27/01/2023,18,1870,9163000,21.97392311
night,prediction,27/01/2023,19,1972,9662800,21.91688062
night,prediction,27/01/2023,20,2061,10098900,21.80516128
night,prediction,27/01/2023,21,1287,6306300,21.14872527
night,prediction,27/01/2023,22,687,3366300,20.07440625
night,prediction,27/01/2023,23,272,1332800,19.66313201
night,prediction,27/01/2023,24,11,53900,19.32305082
night,prediction,27/01/2023,31,53,259700,19.53865521
night,prediction,27/01/2023,32,51,249900,19.94795686
night,prediction,27/01/2023,33,56,274400,20.6525869
night,prediction,27/01/2023,34,51,249900,20.20238419
night,prediction,27/01/2023,35,53,259700,20.1348666
night,prediction,27/01/2023,36,56,274400,19.50571775
night,prediction,27/01/2023,37,53,259700,19.97247384
night,prediction,27/01/2023,38,51,249900,19.55056515
night,prediction,27/01/2023,39,53,259700,19.73244926
night,prediction,27/01/2023,40,51,249900,20.55006411
night,prediction,27/01/2023,41,56,274400,20.27480652
night,prediction,27/01/2023,42,162,793800,20.07996634
night,prediction,27/01/2023,43,160,784000,19.82400186
night,prediction,27/01/2023,44,160,784000,20.10304162
night,prediction,27/01/2023,45,162,793800,19.70629061
night,prediction,27/01/2023,46,160,784000,19.33796027
night,prediction,27/01/2023,47,162,793800,19.99149379
night,prediction,27/01/2023,48,162,793800,19.71834423
night,prediction,27/01/2023,49,162,793800,20.45302112
night,prediction,27/01/2023,50,162,793800,20.2918621
night,prediction,27/01/2023,51,162,793800,20.3021554
night,prediction,27/01/2023,52,160,784000,19.52988388
night,prediction,27/01/2023,53,264,1293600,19.56359294
night,prediction,27/01/2023,54,272,1332800,20.44045162
night,prediction,27/01/2023,55,264,1293600,20.17547316
night,prediction,27/01/2023,56,265,1298500,20.5836303
night,prediction,27/01/2023,57,264,1293600,19.94830317
night,prediction,27/01/2023,58,272,1332800,20.53349334
night,prediction,27/01/2023,59,272,1332800,19.18752806
night,prediction,27/01/2023,60,265,1298500,19.75103913
night,prediction,27/01/2023,61,264,1293600,19.42970789
night,prediction,27/01/2023,62,272,1332800,19.91865754
night,prediction,27/01/2023,63,265,1298500,20.16643632
night,prediction,27/01/2023,64,375,1837500,20.03630673
night,prediction,27/01/2023,65,371,1817900,20.17463596
night,prediction,27/01/2023,66,371,1817900,20.4078716
night,prediction,27/01/2023,67,376,1842400,20.29168304
night,prediction,27/01/2023,68,375,1837500,20.21696009
night,prediction,27/01/2023,69,372,1822800,19.45397577
night,prediction,27/01/2023,70,375,1837500,19.69441645
night,prediction,27/01/2023,71,376,1842400,19.52718951
night,prediction,27/01/2023,72,375,1837500,20.28599694
night,prediction,27/01/2023,73,372,1822800,20.24125994
night,prediction,27/01/2023,74,375,1837500,19.23947102
night,prediction,27/01/2023,75,479,2347100,19.66503283
night,prediction,27/01/2023,76,473,2317700,20.12295116
night,prediction,27/01/2023,77,479,2347100,19.52867105
night,prediction,27/01/2023,78,474,2322600,19.88996976
night,prediction,27/01/2023,79,478,2342200,19.79750725
night,prediction,27/01/2023,80,479,2347100,20.54772871
night,prediction,27/01/2023,81,473,2317700,19.34665167
night,prediction,27/01/2023,82,479,2347100,19.22553006
night,prediction,27/01/2023,83,479,2347100,18.22963498
night,prediction,27/01/2023,84,473,2317700,19.98443065
night,prediction,27/01/2023,85,480,2352000,19.49145717
night,prediction,27/01/2023,86,591,2895900,19.68892325
night,prediction,27/01/2023,87,597,2925300,19.73479828
night,prediction,27/01/2023,88,597,2925300,20.11240475
night,prediction,27/01/2023,89,586,2871400,19.94598661
night,prediction,27/01/2023,90,591,2895900,20.23634486
night,prediction,27/01/2023,91,592,2900800,20.05482702
night,prediction,27/01/2023,92,597,2925300,18.76071793
night,prediction,27/01/2023,93,586,2871400,18.80353489
night,prediction,27/01/2023,94,591,2895900,17.99377669
night,prediction,27/01/2023,95,586,2871400,19.11254298
night,prediction,27/01/2023,96,597,2925300,18.18031312
night,prediction,27/01/2023,97,693,3395700,19.54818028
