temporal,use,date,ID,COUNT,AREA,MEAN
day,prediction,27/01/2023,121,4942,4447800,33.12442491
day,prediction,27/01/2023,122,4946,4451400,34.13164709
day,prediction,27/01/2023,123,4945,4450500,31.50187794
day,prediction,27/01/2023,124,4944,4449600,33.96441884
day,prediction,27/01/2023,125,4959,4463100,33.49857061
day,prediction,27/01/2023,126,4939,4445100,32.99567243
day,prediction,27/01/2023,127,4942,4447800,33.70303798
day,prediction,27/01/2023,128,4944,4449600,34.46605132
day,prediction,27/01/2023,129,4941,4446900,33.85957994
day,prediction,27/01/2023,130,5529,4976100,34.41407015
day,prediction,27/01/2023,131,5534,4980600,31.78359615
day,prediction,27/01/2023,132,5524,4971600,32.99487657
day,prediction,27/01/2023,133,5524,4971600,31.32223616
day,prediction,27/01/2023,134,5520,4968000,33.68452556
day,prediction,27/01/2023,135,5535,4981500,33.31610227
day,prediction,27/01/2023,136,5514,4962600,34.26830353
day,prediction,27/01/2023,137,5537,4983300,32.61499919
day,prediction,27/01/2023,138,5529,4976100,33.73533956
day,prediction,27/01/2023,139,5528,4975200,34.16381301
day,prediction,27/01/2023,140,5532,4978800,34.46869305
day,prediction,27/01/2023,141,6073,5465700,34.58320542
day,prediction,27/01/2023,142,6077,5469300,33.52541881
day,prediction,27/01/2023,143,6078,5470200,34.7787321
day,prediction,27/01/2023,144,6080,5472000,30.43105368
day,prediction,27/01/2023,145,6073,5465700,31.73258655
day,prediction,27/01/2023,146,6079,5471100,34.19784849
day,prediction,27/01/2023,147,6087,5478300,32.96390692
day,prediction,27/01/2023,148,6067,5460300,31.87306777
day,prediction,27/01/2023,149,6076,5468400,33.41950965
day,prediction,27/01/2023,150,6080,5472000,34.53317933
day,prediction,27/01/2023,151,6080,5472000,34.73235791
day,prediction,27/01/2023,152,6682,6013800,34.78855247
day,prediction,27/01/2023,153,6682,6013800,30.90699268
day,prediction,27/01/2023,154,6673,6005700,32.42713134
day,prediction,27/01/2023,155,6685,6016500,29.64745751
day,prediction,27/01/2023,156,6680,6012000,33.7991207
day,prediction,27/01/2023,157,6685,6016500,32.22277564
day,prediction,27/01/2023,158,6678,6010200,34.99055691
day,prediction,27/01/2023,159,6684,6015600,31.92374058
day,prediction,27/01/2023,160,6685,6016500,33.27593058
day,prediction,27/01/2023,161,6688,6019200,34.44712771
day,prediction,27/01/2023,162,6683,6014700,35.01285596
day,prediction,27/01/2023,163,7280,6552000,34.92866791
day,prediction,27/01/2023,164,7274,6546600,30.56735388
day,prediction,27/01/2023,165,7264,6537600,32.11143665
day,prediction,27/01/2023,166,7262,6535800,30.35706377
day,prediction,27/01/2023,167,7268,6541200,33.82873052
day,prediction,27/01/2023,168,7252,6526800,31.66703977
day,prediction,27/01/2023,169,7276,6548400,34.28975773
day,prediction,27/01/2023,170,7265,6538500,31.62118676
day,prediction,27/01/2023,171,7268,6541200,32.56999331
day,prediction,27/01/2023,172,7265,6538500,34.14201592
day,prediction,27/01/2023,173,7263,6536700,35.17568534
day,prediction,27/01/2023,174,7844,7059600,35.40596213
day,prediction,27/01/2023,175,7856,7070400,32.03746745
day,prediction,27/01/2023,176,7850,7065000,30.03299142
day,prediction,27/01/2023,177,7862,7075800,35.22881001
day,prediction,27/01/2023,178,7852,7066800,30.02855275
day,prediction,27/01/2023,179,7858,7072200,33.66132435
day,prediction,27/01/2023,180,7848,7063200,33.68247969
day,prediction,27/01/2023,181,7861,7074900,32.33284061
