p_id,source,date,lst_pred
1166,cws,27/12/2022,29.00468441
1168,cws,27/12/2022,27.21954776
1169,cws,27/12/2022,26.36737746
1180,cws,27/12/2022,28.22118332
1182,cws,27/12/2022,27.21015255
1185,cws,27/12/2022,26.83339643
1186,cws,27/12/2022,27.92352248
1188,cws,27/12/2022,27.89617682
1191,cws,27/12/2022,27.95822357
1192,cws,27/12/2022,27.01773396
1197,cws,27/12/2022,26.2326385
1203,cws,27/12/2022,28.41518504
1204,cws,27/12/2022,26.49950318
1209,cws,27/12/2022,26.83107139
1211,cws,27/12/2022,28.02280886
1215,cws,27/12/2022,26.49970198
1218,cws,27/12/2022,26.9326905
1219,cws,27/12/2022,27.18965012
1222,cws,27/12/2022,26.33502369
1227,cws,27/12/2022,28.67770037
1228,cws,27/12/2022,28.94405343
1229,cws,27/12/2022,26.81392607
1230,cws,27/12/2022,27.58071231
1235,cws,27/12/2022,27.2403163
1238,cws,27/12/2022,29.90724955
1248,cws,27/12/2022,27.64582395
1258,cws,27/12/2022,27.89350785
1259,cws,27/12/2022,-9999
1263,cws,27/12/2022,28.5989497
1269,cws,27/12/2022,25.29697516
1279,cws,27/12/2022,26.5951622
1281,cws,27/12/2022,27.4117435
1292,cws,27/12/2022,27.45903859
1297,cws,27/12/2022,27.39447383
1302,cws,27/12/2022,25.90762995
1324,cws,27/12/2022,27.49792446
1338,cws,27/12/2022,28.58859602
1345,cws,27/12/2022,27.73610617
1348,cws,27/12/2022,26.40691955
1349,cws,27/12/2022,28.60043097
1350,cws,27/12/2022,26.9836579
1354,cws,27/12/2022,27.68365939
1355,cws,27/12/2022,28.35802755
1360,cws,27/12/2022,27.26199224
1366,cws,27/12/2022,26.97048568
1377,cws,27/12/2022,27.03773846
1381,cws,27/12/2022,27.85764629
175,cws,27/12/2022,27.80345607
176,cws,27/12/2022,26.25839894
177,cws,27/12/2022,27.54708671
179,cws,27/12/2022,26.77547758
180,cws,27/12/2022,26.62406557
181,cws,27/12/2022,26.51503102
182,cws,27/12/2022,26.21749683
183,cws,27/12/2022,26.48603415
184,cws,27/12/2022,27.79083854
185,cws,27/12/2022,27.00855801
186,cws,27/12/2022,26.60243739
187,cws,27/12/2022,22.9792
188,cws,27/12/2022,27.97857155
190,cws,27/12/2022,25.98626354
192,cws,27/12/2022,25.75574282
193,cws,27/12/2022,25.74427391
194,cws,27/12/2022,27.11056648
195,cws,27/12/2022,27.33380236
35,cws,27/12/2022,28.28390223
34,cws,27/12/2022,28.60148606
33,cws,27/12/2022,26.33246138
17,cws,27/12/2022,27.34138623
18,cws,27/12/2022,26.35356148
16,cws,27/12/2022,27.12883473
15,cws,27/12/2022,26.05176507
14,cws,27/12/2022,28.04595691
13,cws,27/12/2022,27.68716717
114,cws,27/12/2022,27.03950449
115,cws,27/12/2022,26.99610421
20,cws,27/12/2022,27.21318155
21,cws,27/12/2022,27.64494792
2,cws,27/12/2022,27.42395769
25,cws,27/12/2022,27.43947256
117,cws,27/12/2022,26.68302098
5,cws,27/12/2022,26.50640839
7,cws,27/12/2022,27.63244639
9,cws,27/12/2022,26.35000362
11,cws,27/12/2022,25.98634863
12,cws,27/12/2022,27.79746717
22,cws,27/12/2022,26.85712293
23,cws,27/12/2022,26.70352375
24,cws,27/12/2022,28.67325251
26,cws,27/12/2022,26.56367546
27,cws,27/12/2022,27.31478768
28,cws,27/12/2022,26.5252588
29,cws,27/12/2022,27.66346674
30,cws,27/12/2022,28.19733431
31,cws,27/12/2022,27.55097551
32,cws,27/12/2022,28.65983498
36,cws,27/12/2022,26.94455941
37,cws,27/12/2022,26.42694621
38,cws,27/12/2022,28.00384314
39,cws,27/12/2022,27.46210255
40,cws,27/12/2022,28.80445762
41,cws,27/12/2022,27.03004717
42,cws,27/12/2022,27.50682189
43,cws,27/12/2022,28.72836149
45,cws,27/12/2022,27.69176344
46,cws,27/12/2022,27.92886484
47,cws,27/12/2022,28.79882931
48,cws,27/12/2022,28.38253663
49,cws,27/12/2022,27.62974533
50,cws,27/12/2022,27.68391425
51,cws,27/12/2022,27.34394152
52,cws,27/12/2022,30.56539709
53,cws,27/12/2022,27.73701676
54,cws,27/12/2022,28.42116658
55,cws,27/12/2022,27.53634458
56,cws,27/12/2022,26.41548248
57,cws,27/12/2022,26.42238099
58,cws,27/12/2022,25.75628545
59,cws,27/12/2022,26.80307042
60,cws,27/12/2022,26.44703507
61,cws,27/12/2022,24.49995647
62,cws,27/12/2022,27.61043874
63,cws,27/12/2022,27.86943339
64,cws,27/12/2022,25.07729103
65,cws,27/12/2022,26.27207934
66,cws,27/12/2022,26.60865169
67,cws,27/12/2022,27.98043967
68,cws,27/12/2022,26.49592689
69,cws,27/12/2022,26.00950705
70,cws,27/12/2022,25.7003848
71,cws,27/12/2022,28.45620609
72,cws,27/12/2022,27.21678304
73,cws,27/12/2022,27.48822866
74,cws,27/12/2022,27.04163722
75,cws,27/12/2022,27.75500112
76,cws,27/12/2022,28.74055912
77,cws,27/12/2022,26.43275501
78,cws,27/12/2022,26.3653054
79,cws,27/12/2022,26.08604246
80,cws,27/12/2022,26.83415766
81,cws,27/12/2022,25.99648284
82,cws,27/12/2022,27.42580474
83,cws,27/12/2022,28.69819934
84,cws,27/12/2022,27.31850542
85,cws,27/12/2022,27.33728741
86,cws,27/12/2022,26.64448424
87,cws,27/12/2022,26.4297543
88,cws,27/12/2022,28.49908453
89,cws,27/12/2022,26.42058691
90,cws,27/12/2022,25.82537952
91,cws,27/12/2022,27.90203064
92,cws,27/12/2022,26.10888949
93,cws,27/12/2022,26.25517981
94,cws,27/12/2022,26.21866025
95,cws,27/12/2022,27.39853165
96,cws,27/12/2022,25.61946502
97,cws,27/12/2022,26.54986126
98,cws,27/12/2022,28.04955006
99,cws,27/12/2022,28.57469026
100,cws,27/12/2022,28.21389056
101,cws,27/12/2022,28.83505536
102,cws,27/12/2022,26.14759905
104,cws,27/12/2022,26.45354296
105,cws,27/12/2022,26.10153813
106,cws,27/12/2022,25.96456633
107,cws,27/12/2022,28.24709751
108,cws,27/12/2022,27.78762882
109,cws,27/12/2022,26.86284276
110,cws,27/12/2022,29.28922058
111,cws,27/12/2022,28.55155384
112,cws,27/12/2022,27.19093891
113,cws,27/12/2022,26.42392637
116,cws,27/12/2022,26.32559714
8,cws,27/12/2022,25.85030929
6,cws,27/12/2022,26.26161206
4,cws,27/12/2022,28.26488839
3,cws,27/12/2022,26.71694766
19,cws,27/12/2022,27.02317781
1,cws,27/12/2022,27.15664651
118,cws,27/12/2022,29.06301938
119,cws,27/12/2022,28.18665335
120,cws,27/12/2022,27.68149444
122,cws,27/12/2022,27.07809981
121,cws,27/12/2022,27.96955848
123,cws,27/12/2022,26.42272021
124,cws,27/12/2022,25.98593285
125,cws,27/12/2022,26.68266317
126,cws,27/12/2022,25.93158826
127,cws,27/12/2022,26.77710839
128,cws,27/12/2022,26.96590104
130,cws,27/12/2022,27.06812897
131,cws,27/12/2022,27.32484276
132,cws,27/12/2022,27.42688334
133,cws,27/12/2022,28.81607271
134,cws,27/12/2022,26.56804854
135,cws,27/12/2022,27.34305633
136,cws,27/12/2022,26.51529299
137,cws,27/12/2022,26.11612941
140,cws,27/12/2022,27.17232589
141,cws,27/12/2022,25.14726074
142,cws,27/12/2022,25.21325052
143,cws,27/12/2022,26.52037236
144,cws,27/12/2022,27.83349435
145,cws,27/12/2022,26.95347813
146,cws,27/12/2022,26.29715054
147,cws,27/12/2022,24.70358009
148,cws,27/12/2022,25.80215641
149,cws,27/12/2022,24.79893241
151,cws,27/12/2022,25.41455663
152,cws,27/12/2022,24.87023751
153,cws,27/12/2022,27.8286669
154,cws,27/12/2022,-9999
155,cws,27/12/2022,28.83299195
156,cws,27/12/2022,26.35666783
157,cws,27/12/2022,24.99435503
158,cws,27/12/2022,28.38401321
159,cws,27/12/2022,26.27868222
160,cws,27/12/2022,27.15132467
161,cws,27/12/2022,28.96365079
