p_id,source,date,lst_pred
1004,cws,2021-12-12,18.290000915527344
1010,cws,2021-12-12,19.06999969482422
1011,cws,2021-12-12,17.729999542236328
1016,cws,2021-12-12,18.93000030517578
1017,cws,2021-12-12,18.989999771118164
1026,cws,2021-12-12,18.389999389648438
1030,cws,2021-12-12,19.450000762939453
1031,cws,2021-12-12,17.75
1036,cws,2021-12-12,17.649999618530273
1039,cws,2021-12-12,18.530000686645508
1056,cws,2021-12-12,19.209999084472656
1067,cws,2021-12-12,18.309999465942383
1069,cws,2021-12-12,18.329999923706055
1077,cws,2021-12-12,20.56999969482422
1078,cws,2021-12-12,19.229999542236328
1085,cws,2021-12-12,19.40999984741211
1088,cws,2021-12-12,18.450000762939453
1093,cws,2021-12-12,19.690000534057617
1094,cws,2021-12-12,18.8700008392334
1099,cws,2021-12-12,19.309999465942383
1101,cws,2021-12-12,19.149999618530273
1104,cws,2021-12-12,19.610000610351562
1113,cws,2021-12-12,18.850000381469727
1114,cws,2021-12-12,18.229999542236328
1115,cws,2021-12-12,18.889999389648438
1121,cws,2021-12-12,19.110000610351562
1122,cws,2021-12-12,19.350000381469727
1126,cws,2021-12-12,19.489999771118164
1130,cws,2021-12-12,19.690000534057617
1142,cws,2021-12-12,18.450000762939453
1144,cws,2021-12-12,19.350000381469727
1149,cws,2021-12-12,17.850000381469727
1159,cws,2021-12-12,19.1299991607666
1160,cws,2021-12-12,17.889999389648438
1166,cws,2021-12-12,20.030000686645508
1168,cws,2021-12-12,18.450000762939453
1169,cws,2021-12-12,18.09000015258789
1180,cws,2021-12-12,19.3700008392334
1182,cws,2021-12-12,19.729999542236328
1185,cws,2021-12-12,17.110000610351562
1186,cws,2021-12-12,19.049999237060547
1188,cws,2021-12-12,17.6299991607666
1191,cws,2021-12-12,18.950000762939453
1192,cws,2021-12-12,18.690000534057617
1197,cws,2021-12-12,18.190000534057617
1203,cws,2021-12-12,19.1299991607666
1204,cws,2021-12-12,18.610000610351562
1209,cws,2021-12-12,18.510000228881836
1211,cws,2021-12-12,18.389999389648438
1215,cws,2021-12-12,21.6299991607666
1218,cws,2021-12-12,18.809999465942383
1219,cws,2021-12-12,18.809999465942383
1222,cws,2021-12-12,18.770000457763672
1227,cws,2021-12-12,18.290000915527344
1228,cws,2021-12-12,18.110000610351562
1229,cws,2021-12-12,17.950000762939453
1230,cws,2021-12-12,18.690000534057617
1235,cws,2021-12-12,20.309999465942383
1238,cws,2021-12-12,19.610000610351562
1248,cws,2021-12-12,19.469999313354492
1258,cws,2021-12-12,20.049999237060547
1259,cws,2021-12-12,-9999.0
1263,cws,2021-12-12,19.209999084472656
1269,cws,2021-12-12,18.889999389648438
1279,cws,2021-12-12,19.969999313354492
1281,cws,2021-12-12,18.489999771118164
1292,cws,2021-12-12,20.149999618530273
1297,cws,2021-12-12,18.030000686645508
1302,cws,2021-12-12,18.329999923706055
1324,cws,2021-12-12,18.09000015258789
1338,cws,2021-12-12,18.06999969482422
1345,cws,2021-12-12,20.209999084472656
1348,cws,2021-12-12,18.649999618530273
1349,cws,2021-12-12,18.670000076293945
1350,cws,2021-12-12,18.329999923706055
1354,cws,2021-12-12,19.489999771118164
1355,cws,2021-12-12,19.049999237060547
1360,cws,2021-12-12,19.09000015258789
1366,cws,2021-12-12,18.270000457763672
1377,cws,2021-12-12,16.950000762939453
1381,cws,2021-12-12,18.030000686645508
175,cws,2021-12-12,19.389999389648438
176,cws,2021-12-12,19.06999969482422
177,cws,2021-12-12,20.290000915527344
179,cws,2021-12-12,19.1299991607666
180,cws,2021-12-12,18.690000534057617
181,cws,2021-12-12,19.190000534057617
182,cws,2021-12-12,20.209999084472656
183,cws,2021-12-12,19.309999465942383
184,cws,2021-12-12,18.989999771118164
185,cws,2021-12-12,18.93000030517578
186,cws,2021-12-12,19.489999771118164
187,cws,2021-12-12,16.149999618530273
188,cws,2021-12-12,18.450000762939453
190,cws,2021-12-12,17.450000762939453
192,cws,2021-12-12,18.270000457763672
193,cws,2021-12-12,17.690000534057617
194,cws,2021-12-12,18.809999465942383
195,cws,2021-12-12,19.610000610351562
35,cws,2021-12-12,20.010000228881836
34,cws,2021-12-12,19.190000534057617
33,cws,2021-12-12,18.170000076293945
17,cws,2021-12-12,18.110000610351562
18,cws,2021-12-12,18.3700008392334
16,cws,2021-12-12,18.610000610351562
15,cws,2021-12-12,18.290000915527344
14,cws,2021-12-12,19.59000015258789
13,cws,2021-12-12,18.190000534057617
114,cws,2021-12-12,18.90999984741211
115,cws,2021-12-12,18.950000762939453
20,cws,2021-12-12,17.729999542236328
21,cws,2021-12-12,17.889999389648438
2,cws,2021-12-12,17.610000610351562
25,cws,2021-12-12,19.010000228881836
117,cws,2021-12-12,18.290000915527344
5,cws,2021-12-12,18.25
7,cws,2021-12-12,17.829999923706055
9,cws,2021-12-12,18.309999465942383
11,cws,2021-12-12,17.25
12,cws,2021-12-12,20.40999984741211
22,cws,2021-12-12,18.59000015258789
23,cws,2021-12-12,18.850000381469727
24,cws,2021-12-12,19.149999618530273
26,cws,2021-12-12,19.56999969482422
27,cws,2021-12-12,18.709999084472656
28,cws,2021-12-12,18.6299991607666
29,cws,2021-12-12,19.049999237060547
30,cws,2021-12-12,19.729999542236328
31,cws,2021-12-12,19.170000076293945
32,cws,2021-12-12,19.510000228881836
36,cws,2021-12-12,18.649999618530273
37,cws,2021-12-12,18.389999389648438
38,cws,2021-12-12,18.510000228881836
39,cws,2021-12-12,19.270000457763672
40,cws,2021-12-12,19.030000686645508
41,cws,2021-12-12,18.229999542236328
42,cws,2021-12-12,17.110000610351562
43,cws,2021-12-12,18.489999771118164
45,cws,2021-12-12,18.770000457763672
46,cws,2021-12-12,18.510000228881836
47,cws,2021-12-12,19.1299991607666
48,cws,2021-12-12,18.850000381469727
49,cws,2021-12-12,20.690000534057617
50,cws,2021-12-12,18.690000534057617
51,cws,2021-12-12,19.709999084472656
52,cws,2021-12-12,19.049999237060547
53,cws,2021-12-12,19.350000381469727
54,cws,2021-12-12,17.6299991607666
55,cws,2021-12-12,18.290000915527344
56,cws,2021-12-12,19.170000076293945
57,cws,2021-12-12,19.350000381469727
58,cws,2021-12-12,18.350000381469727
59,cws,2021-12-12,19.889999389648438
60,cws,2021-12-12,19.389999389648438
61,cws,2021-12-12,15.25
62,cws,2021-12-12,19.389999389648438
63,cws,2021-12-12,18.1299991607666
64,cws,2021-12-12,19.690000534057617
65,cws,2021-12-12,20.350000381469727
66,cws,2021-12-12,19.709999084472656
67,cws,2021-12-12,19.389999389648438
68,cws,2021-12-12,19.889999389648438
69,cws,2021-12-12,19.690000534057617
70,cws,2021-12-12,17.989999771118164
71,cws,2021-12-12,18.270000457763672
72,cws,2021-12-12,19.09000015258789
73,cws,2021-12-12,18.969999313354492
74,cws,2021-12-12,18.170000076293945
75,cws,2021-12-12,18.950000762939453
76,cws,2021-12-12,18.56999969482422
77,cws,2021-12-12,18.610000610351562
78,cws,2021-12-12,18.8700008392334
79,cws,2021-12-12,19.329999923706055
80,cws,2021-12-12,18.93000030517578
81,cws,2021-12-12,18.510000228881836
82,cws,2021-12-12,18.729999542236328
83,cws,2021-12-12,21.889999389648438
84,cws,2021-12-12,19.309999465942383
85,cws,2021-12-12,19.510000228881836
86,cws,2021-12-12,18.170000076293945
87,cws,2021-12-12,18.290000915527344
88,cws,2021-12-12,19.06999969482422
89,cws,2021-12-12,18.709999084472656
90,cws,2021-12-12,20.09000015258789
91,cws,2021-12-12,19.06999969482422
