p_id,source,date,lst_pred
1238,cws,27/01/2023,31.55649204
1248,cws,27/01/2023,33.16345087
1258,cws,27/01/2023,33.15128316
1259,cws,27/01/2023,-9999
1263,cws,27/01/2023,34.579088
1269,cws,27/01/2023,34.38431332
1279,cws,27/01/2023,30.71784137
1281,cws,27/01/2023,29.89548257
1292,cws,27/01/2023,35.57944554
1297,cws,27/01/2023,31.7107386
1302,cws,27/01/2023,30.32526523
1324,cws,27/01/2023,32.89764986
1338,cws,27/01/2023,31.21913697
1345,cws,27/01/2023,28.48257459
1348,cws,27/01/2023,34.62482824
1349,cws,27/01/2023,31.5160197
1350,cws,27/01/2023,30.56015106
1354,cws,27/01/2023,31.32124368
1355,cws,27/01/2023,31.16377313
1360,cws,27/01/2023,29.12421818
1366,cws,27/01/2023,33.30483613
1377,cws,27/01/2023,32.25450284
1381,cws,27/01/2023,32.93187936
175,cws,27/01/2023,28.0060884
176,cws,27/01/2023,29.65204345
177,cws,27/01/2023,34.01266792
179,cws,27/01/2023,34.4204062
180,cws,27/01/2023,32.98118836
181,cws,27/01/2023,32.04370023
182,cws,27/01/2023,31.91031412
183,cws,27/01/2023,33.11982097
184,cws,27/01/2023,33.06305322
185,cws,27/01/2023,32.81780408
186,cws,27/01/2023,32.11101856
187,cws,27/01/2023,34.31760129
188,cws,27/01/2023,27.71141047
190,cws,27/01/2023,31.45443409
192,cws,27/01/2023,33.33088198
193,cws,27/01/2023,32.52104206
194,cws,27/01/2023,34.77502165
195,cws,27/01/2023,29.95965526
35,cws,27/01/2023,32.29738945
34,cws,27/01/2023,31.78249179
33,cws,27/01/2023,33.01099195
17,cws,27/01/2023,33.02743404
18,cws,27/01/2023,33.39538253
16,cws,27/01/2023,33.44971615
15,cws,27/01/2023,30.3421716
14,cws,27/01/2023,31.42964244
13,cws,27/01/2023,31.79853624
114,cws,27/01/2023,32.81767769
115,cws,27/01/2023,32.30246007
20,cws,27/01/2023,33.16683442
21,cws,27/01/2023,33.02022534
2,cws,27/01/2023,32.77087658
25,cws,27/01/2023,33.04867114
117,cws,27/01/2023,31.84414319
5,cws,27/01/2023,31.43770208
7,cws,27/01/2023,30.6347148
9,cws,27/01/2023,30.59597371
11,cws,27/01/2023,32.06209419
12,cws,27/01/2023,32.31386573
22,cws,27/01/2023,32.85966039
23,cws,27/01/2023,32.41433912
24,cws,27/01/2023,33.23915876
26,cws,27/01/2023,31.01906121
27,cws,27/01/2023,33.44729021
28,cws,27/01/2023,33.08617487
29,cws,27/01/2023,32.64315538
30,cws,27/01/2023,32.66872023
31,cws,27/01/2023,32.67926096
32,cws,27/01/2023,33.31497377
36,cws,27/01/2023,33.13539796
37,cws,27/01/2023,33.11732375
38,cws,27/01/2023,33.34661544
39,cws,27/01/2023,32.1146889
40,cws,27/01/2023,32.67027048
41,cws,27/01/2023,32.96875354
42,cws,27/01/2023,33.5729423
43,cws,27/01/2023,33.37541293
45,cws,27/01/2023,32.43230766
46,cws,27/01/2023,32.97527683
47,cws,27/01/2023,32.66195689
48,cws,27/01/2023,33.96577636
49,cws,27/01/2023,33.28951397
50,cws,27/01/2023,34.01332462
51,cws,27/01/2023,32.99102934
52,cws,27/01/2023,32.87991828
53,cws,27/01/2023,33.10261741
54,cws,27/01/2023,34.54790189
55,cws,27/01/2023,33.99710221
56,cws,27/01/2023,32.44608377
57,cws,27/01/2023,35.43374047
58,cws,27/01/2023,35.11712064
59,cws,27/01/2023,34.72421424
60,cws,27/01/2023,34.19569837
61,cws,27/01/2023,30.66255743
62,cws,27/01/2023,34.25080658
63,cws,27/01/2023,34.59046467
64,cws,27/01/2023,35.04242278
65,cws,27/01/2023,35.01836986
66,cws,27/01/2023,35.22580086
67,cws,27/01/2023,35.90451318
68,cws,27/01/2023,36.42639319
69,cws,27/01/2023,35.6157665
70,cws,27/01/2023,34.06397259
71,cws,27/01/2023,36.0714193
72,cws,27/01/2023,37.80924822
73,cws,27/01/2023,35.43905875
74,cws,27/01/2023,35.50958136
75,cws,27/01/2023,32.66859503
76,cws,27/01/2023,35.5176293
77,cws,27/01/2023,35.35255186
78,cws,27/01/2023,35.1768885
79,cws,27/01/2023,34.8449908
80,cws,27/01/2023,35.43214718
81,cws,27/01/2023,34.38342579
82,cws,27/01/2023,34.34816276
83,cws,27/01/2023,35.7862306
84,cws,27/01/2023,34.10110964
85,cws,27/01/2023,34.27726306
86,cws,27/01/2023,32.67944349
87,cws,27/01/2023,31.81763521
88,cws,27/01/2023,32.98605281
89,cws,27/01/2023,32.58194694
90,cws,27/01/2023,33.61325933
91,cws,27/01/2023,33.76487141
92,cws,27/01/2023,33.06209843
93,cws,27/01/2023,34.03578612
94,cws,27/01/2023,32.81816718
95,cws,27/01/2023,34.46711147
96,cws,27/01/2023,34.30777673
97,cws,27/01/2023,34.21950119
98,cws,27/01/2023,32.71989508
99,cws,27/01/2023,32.1634066
100,cws,27/01/2023,32.13771807
