temporal,use,date,ID,COUNT,AREA,MEAN
night,prediction,27/01/2023,124,915,4483500,20.59129557
night,prediction,27/01/2023,125,915,4483500,17.69529955
night,prediction,27/01/2023,126,901,4414900,16.98434177
night,prediction,27/01/2023,127,905,4434500,17.75691392
night,prediction,27/01/2023,128,901,4414900,19.53788862
night,prediction,27/01/2023,129,916,4488400,18.94145923
night,prediction,27/01/2023,130,1017,4983300,19.68056759
night,prediction,27/01/2023,131,1016,4978400,20.72712717
night,prediction,27/01/2023,132,1018,4988200,20.16023116
night,prediction,27/01/2023,133,1015,4973500,21.59528045
night,prediction,27/01/2023,134,1015,4973500,18.62884446
night,prediction,27/01/2023,135,1016,4978400,20.81476713
night,prediction,27/01/2023,136,1017,4983300,18.36722613
night,prediction,27/01/2023,137,1017,4983300,17.53146245
night,prediction,27/01/2023,138,1017,4983300,17.40378911
night,prediction,27/01/2023,139,1017,4983300,19.27969152
night,prediction,27/01/2023,140,1016,4978400,19.25339438
night,prediction,27/01/2023,141,1120,5488000,19.32514334
night,prediction,27/01/2023,142,1109,5434100,20.72916224
night,prediction,27/01/2023,143,1108,5429200,18.19460328
night,prediction,27/01/2023,144,1117,5473300,21.41778799
night,prediction,27/01/2023,145,1122,5497800,17.22045903
night,prediction,27/01/2023,146,1123,5502700,18.32418121
night,prediction,27/01/2023,147,1119,5483100,20.35042358
night,prediction,27/01/2023,148,1111,5443900,20.60789369
night,prediction,27/01/2023,149,1116,5468400,16.47928833
night,prediction,27/01/2023,150,1111,5443900,18.97578542
night,prediction,27/01/2023,151,1120,5488000,19.45773404
night,prediction,27/01/2023,152,1228,6017200,19.58175697
night,prediction,27/01/2023,153,1228,6017200,20.45174266
night,prediction,27/01/2023,154,1224,5997600,19.99386822
night,prediction,27/01/2023,155,1234,6046600,20.95447214
night,prediction,27/01/2023,156,1227,6012300,18.64871207
night,prediction,27/01/2023,157,1227,6012300,20.21555593
night,prediction,27/01/2023,158,1228,6017200,18.31527786
night,prediction,27/01/2023,159,1224,5997600,17.13781676
night,prediction,27/01/2023,160,1234,6046600,16.2431654
night,prediction,27/01/2023,161,1224,5997600,18.70414386
night,prediction,27/01/2023,162,1228,6017200,19.12908966
night,prediction,27/01/2023,163,1332,6526800,19.28799623
night,prediction,27/01/2023,164,1340,6566000,20.96636119
night,prediction,27/01/2023,165,1332,6526800,20.13063241
night,prediction,27/01/2023,166,1330,6517000,20.73750186
night,prediction,27/01/2023,167,1334,6536600,18.89930529
night,prediction,27/01/2023,168,1343,6580700,20.02370675
night,prediction,27/01/2023,169,1342,6575800,17.76451429
night,prediction,27/01/2023,170,1333,6531700,16.5798619
night,prediction,27/01/2023,171,1329,6512100,15.91096844
night,prediction,27/01/2023,172,1332,6526800,18.79682118
night,prediction,27/01/2023,173,1342,6575800,18.961475
night,prediction,27/01/2023,174,1441,7060900,18.8746234
night,prediction,27/01/2023,175,1453,7119700,20.20948444
night,prediction,27/01/2023,176,1442,7065800,20.80851602
night,prediction,27/01/2023,177,1441,7060900,18.86023589
night,prediction,27/01/2023,178,1443,7070700,21.14777394
night,prediction,27/01/2023,179,1439,7051100,18.97975362
night,prediction,27/01/2023,180,1444,7075600,17.01419656
night,prediction,27/01/2023,181,1448,7095200,15.39264323
night,prediction,27/01/2023,182,1443,7070700,20.02654687
night,prediction,27/01/2023,183,1444,7075600,15.36860232
night,prediction,27/01/2023,184,1451,7109900,18.65448212
night,prediction,27/01/2023,185,1545,7570500,19.10724016
night,prediction,27/01/2023,186,1546,7575400,20.79108491
night,prediction,27/01/2023,187,1544,7565600,20.44832055
night,prediction,27/01/2023,188,1545,7570500,21.24913598
night,prediction,27/01/2023,189,1543,7560700,18.28839167
night,prediction,27/01/2023,190,1543,7560700,16.64317729
night,prediction,27/01/2023,191,1546,7575400,22.27096886
night,prediction,27/01/2023,192,1547,7580300,14.87542025
night,prediction,27/01/2023,193,1545,7570500,15.24144572
night,prediction,27/01/2023,194,1545,7570500,18.84249155
night,prediction,27/01/2023,195,1545,7570500,17.76319213
night,prediction,27/01/2023,196,1659,8129100,18.10854762
night,prediction,27/01/2023,197,1651,8089900,20.96938943
night,prediction,27/01/2023,198,1655,8109500,21.05593728
night,prediction,27/01/2023,199,1665,8158500,20.46084767
night,prediction,27/01/2023,200,1665,8158500,18.50319203
night,prediction,27/01/2023,201,1653,8099700,16.58133258
night,prediction,27/01/2023,202,1657,8119300,22.51061942
night,prediction,27/01/2023,203,1652,8094800,15.54486034
night,prediction,27/01/2023,204,1662,8143800,15.04159946
night,prediction,27/01/2023,205,1651,8089900,18.12230636
night,prediction,27/01/2023,206,1652,8094800,16.94642048
night,prediction,27/01/2023,207,1766,8653400,21.17546182
night,prediction,27/01/2023,208,1763,8638700,18.94280909
night,prediction,27/01/2023,209,1765,8648500,22.91498871
night,prediction,27/01/2023,210,1769,8668100,16.7918012
night,prediction,27/01/2023,211,1761,8628900,15.13138465
night,prediction,27/01/2023,212,1764,8643600,17.6284092
night,prediction,27/01/2023,213,1771,8677900,17.06267346
night,prediction,27/01/2023,214,1761,8628900,20.3110246
night,prediction,27/01/2023,215,1768,8663200,15.08929294
night,prediction,27/01/2023,216,1767,8658300,20.78940837
