temporal,use,date,ID,COUNT,AREA,MEAN
night,prediction,27/12/2022,1,10267.00000000000,50308300.00000000000,28.47833716720
night,prediction,27/12/2022,2,482.00000000000,2361800.00000000000,27.59739980260
night,prediction,27/12/2022,3,585.00000000000,2866500.00000000000,27.42973185160
night,prediction,27/12/2022,4,694.00000000000,3400600.00000000000,27.31530981040
night,prediction,27/12/2022,5,803.00000000000,3934700.00000000000,27.76152892490
night,prediction,27/12/2022,6,912.00000000000,4468800.00000000000,27.67925766480
night,prediction,27/12/2022,7,1012.00000000000,4958800.00000000000,27.01213173430
night,prediction,27/12/2022,8,1118.00000000000,5478200.00000000000,27.56391488420
night,prediction,27/12/2022,9,1225.00000000000,6002500.00000000000,27.75004970630
night,prediction,27/12/2022,10,1332.00000000000,6526800.00000000000,26.87843369150
night,prediction,27/12/2022,12,1548.00000000000,7585200.00000000000,27.20236804870
night,prediction,27/12/2022,13,1653.00000000000,8099700.00000000000,27.29437188130
night,prediction,27/12/2022,14,1767.00000000000,8658300.00000000000,27.38165420400
night,prediction,27/12/2022,15,1867.00000000000,9148300.00000000000,27.20239879460
night,prediction,27/12/2022,16,1977.00000000000,9687300.00000000000,27.02479710090
night,prediction,27/12/2022,17,2083.00000000000,10206700.00000000000,26.83239752870
night,prediction,27/12/2022,19,2293.00000000000,11235700.00000000000,26.83957813860
night,prediction,27/12/2022,20,2402.00000000000,11769800.00000000000,26.62736467720
night,prediction,27/12/2022,21,2514.00000000000,12318600.00000000000,26.41657154960
night,prediction,27/12/2022,22,2416.00000000000,11838400.00000000000,26.13849433760
night,prediction,27/12/2022,23,2220.00000000000,10878000.00000000000,25.83998728400
night,prediction,27/12/2022,24,2035.00000000000,9971500.00000000000,25.70912897080
night,prediction,27/12/2022,25,1879.00000000000,9207100.00000000000,26.27794188800
night,prediction,27/12/2022,26,1728.00000000000,8467200.00000000000,25.98581483410
night,prediction,27/12/2022,27,1579.00000000000,7737100.00000000000,26.07440583930
night,prediction,27/12/2022,28,1442.00000000000,7065800.00000000000,25.91208506620
night,prediction,27/12/2022,29,1290.00000000000,6321000.00000000000,25.77111333950
night,prediction,27/12/2022,30,888.00000000000,4351200.00000000000,25.92416937070
night,prediction,27/12/2022,31,431.00000000000,2111900.00000000000,25.64593870070
night,prediction,27/12/2022,32,51.00000000000,249900.00000000000,24.80760133030
night,prediction,27/12/2022,33,479.00000000000,2347100.00000000000,28.01167167550
night,prediction,27/12/2022,34,594.00000000000,2910600.00000000000,27.86241346420
night,prediction,27/12/2022,35,693.00000000000,3395700.00000000000,27.90089318250
night,prediction,27/12/2022,36,799.00000000000,3915100.00000000000,27.98249098120
night,prediction,27/12/2022,37,913.00000000000,4473700.00000000000,27.93365956290
night,prediction,27/12/2022,38,1016.00000000000,4978400.00000000000,27.83259421630
night,prediction,27/12/2022,39,1115.00000000000,5463500.00000000000,27.57004306610
night,prediction,27/12/2022,40,1227.00000000000,6012300.00000000000,27.32683639560
night,prediction,27/12/2022,41,1336.00000000000,6546400.00000000000,27.18818315920
night,prediction,27/12/2022,42,1546.00000000000,7575400.00000000000,26.43536378190
night,prediction,27/12/2022,43,1657.00000000000,8119300.00000000000,26.58099764090
night,prediction,27/12/2022,44,1764.00000000000,8643600.00000000000,26.41780593880
night,prediction,27/12/2022,45,1865.00000000000,9138500.00000000000,25.93676468590
night,prediction,27/12/2022,46,1979.00000000000,9697100.00000000000,26.22686817210
night,prediction,27/12/2022,47,2080.00000000000,10192000.00000000000,25.87221406240
night,prediction,27/12/2022,48,2303.00000000000,11284700.00000000000,25.27129548540
night,prediction,27/12/2022,49,2402.00000000000,11769800.00000000000,24.85537520100
night,prediction,27/12/2022,50,2506.00000000000,12279400.00000000000,24.96041006330
night,prediction,27/12/2022,51,2619.00000000000,12833100.00000000000,25.27682419670
night,prediction,27/12/2022,52,2735.00000000000,13401500.00000000000,24.80745560260
night,prediction,27/12/2022,53,2824.00000000000,13837600.00000000000,24.40408027140
night,prediction,27/12/2022,54,2866.00000000000,14043400.00000000000,24.16914941740
night,prediction,27/12/2022,55,1902.00000000000,9319800.00000000000,23.97255444150
night,prediction,27/12/2022,56,1230.00000000000,6027000.00000000000,23.78307185290
night,prediction,27/12/2022,57,755.00000000000,3699500.00000000000,23.41750438770
night,prediction,27/12/2022,58,355.00000000000,1739500.00000000000,23.00700657800
night,prediction,27/12/2022,59,44.00000000000,215600.00000000000,23.41998165300
night,prediction,27/12/2022,62,1442.00000000000,7065800.00000000000,26.85872741810
night,prediction,27/12/2022,63,2190.00000000000,10731000.00000000000,25.56370091020
night,prediction,27/12/2022,64,480.00000000000,2352000.00000000000,27.27711184820
night,prediction,27/12/2022,65,588.00000000000,2881200.00000000000,26.99910086680
night,prediction,27/12/2022,66,695.00000000000,3405500.00000000000,27.15320361840
night,prediction,27/12/2022,67,800.00000000000,3920000.00000000000,27.32286451100
night,prediction,27/12/2022,68,910.00000000000,4459000.00000000000,27.54392018370
night,prediction,27/12/2022,69,1015.00000000000,4973500.00000000000,27.12480209990
night,prediction,27/12/2022,70,1118.00000000000,5478200.00000000000,26.89548610830
night,prediction,27/12/2022,71,1223.00000000000,5992700.00000000000,26.95261678910
night,prediction,27/12/2022,72,1341.00000000000,6570900.00000000000,26.89233543230
night,prediction,27/12/2022,73,1543.00000000000,7560700.00000000000,26.02896158830
night,prediction,27/12/2022,74,1651.00000000000,8089900.00000000000,25.69701109620
night,prediction,27/12/2022,75,1771.00000000000,8677900.00000000000,25.83748736240
night,prediction,27/12/2022,76,1865.00000000000,9138500.00000000000,25.71555401080
night,prediction,27/12/2022,77,1967.00000000000,9638300.00000000000,25.31762802750
night,prediction,27/12/2022,78,2095.00000000000,10265500.00000000000,25.06393877090
night,prediction,27/12/2022,79,2288.00000000000,11211200.00000000000,25.34275027170
night,prediction,27/12/2022,80,2409.00000000000,11804100.00000000000,25.37573739570
night,prediction,27/12/2022,81,2518.00000000000,12338200.00000000000,25.19531938020
night,prediction,27/12/2022,82,2608.00000000000,12779200.00000000000,24.29893099970
night,prediction,27/12/2022,83,2718.00000000000,13318200.00000000000,24.45272432980
night,prediction,27/12/2022,84,2849.00000000000,13960100.00000000000,24.47598397420
night,prediction,27/12/2022,85,2808.00000000000,13759200.00000000000,23.63868383130
night,prediction,27/12/2022,86,1647.00000000000,8070300.00000000000,23.21228525200
night,prediction,27/12/2022,87,966.00000000000,4733400.00000000000,23.32190266410
night,prediction,27/12/2022,88,484.00000000000,2371600.00000000000,23.88892024410
night,prediction,27/12/2022,89,93.00000000000,455700.00000000000,24.83322801900
night,prediction,27/12/2022,93,1444.00000000000,7075600.00000000000,26.75086264200
night,prediction,27/12/2022,94,2191.00000000000,10735900.00000000000,25.38709713110
night,prediction,27/12/2022,95,482.00000000000,2361800.00000000000,27.10312919300
night,prediction,27/12/2022,96,584.00000000000,2861600.00000000000,27.36717489650
night,prediction,27/12/2022,97,694.00000000000,3400600.00000000000,27.46689237440
night,prediction,27/12/2022,98,804.00000000000,3939600.00000000000,27.67203581040
night,prediction,27/12/2022,99,905.00000000000,4434500.00000000000,27.76961928310
night,prediction,27/12/2022,100,1015.00000000000,4973500.00000000000,27.42613623670
night,prediction,27/12/2022,101,1115.00000000000,5463500.00000000000,27.38652621900
night,prediction,27/12/2022,102,1228.00000000000,6017200.00000000000,27.70731356090
night,prediction,27/12/2022,103,1337.00000000000,6551300.00000000000,28.08496385060
night,prediction,27/12/2022,104,1543.00000000000,7560700.00000000000,27.85088291530
night,prediction,27/12/2022,105,1655.00000000000,8109500.00000000000,27.53371043940
night,prediction,27/12/2022,106,1761.00000000000,8628900.00000000000,27.55557306320
night,prediction,27/12/2022,107,1863.00000000000,9128700.00000000000,27.05818706190
night,prediction,27/12/2022,108,1976.00000000000,9682400.00000000000,26.79767261920
night,prediction,27/12/2022,109,2084.00000000000,10211600.00000000000,26.70592893790
night,prediction,27/12/2022,110,1005.00000000000,4924500.00000000000,26.57914407450
night,prediction,27/12/2022,111,515.00000000000,2523500.00000000000,26.37599614710
night,prediction,27/12/2022,112,135.00000000000,661500.00000000000,26.50657812050
night,prediction,27/12/2022,124,1445.00000000000,7080500.00000000000,28.21599986200
night,prediction,27/12/2022,125,1450.00000000000,7105000.00000000000,27.47600823900
night,prediction,27/12/2022,126,1853.00000000000,9079700.00000000000,27.05811015530
night,prediction,27/12/2022,127,2193.00000000000,10745700.00000000000,26.65400395390
night,prediction,27/12/2022,128,480.00000000000,2352000.00000000000,28.23321565790
night,prediction,27/12/2022,129,473.00000000000,2317700.00000000000,27.99201411680
night,prediction,27/12/2022,130,585.00000000000,2866500.00000000000,28.04723705060
night,prediction,27/12/2022,131,591.00000000000,2895900.00000000000,27.58350622110
night,prediction,27/12/2022,132,692.00000000000,3390800.00000000000,27.76579217140
night,prediction,27/12/2022,133,697.00000000000,3415300.00000000000,27.86464107190
night,prediction,27/12/2022,134,806.00000000000,3949400.00000000000,27.97716342130
night,prediction,27/12/2022,135,800.00000000000,3920000.00000000000,27.83492114310
night,prediction,27/12/2022,136,910.00000000000,4459000.00000000000,27.76607081650
night,prediction,27/12/2022,137,909.00000000000,4454100.00000000000,27.66284068480
night,prediction,27/12/2022,138,1012.00000000000,4958800.00000000000,27.58310766560
night,prediction,27/12/2022,139,1014.00000000000,4968600.00000000000,27.55569892900
night,prediction,27/12/2022,140,1116.00000000000,5468400.00000000000,27.57835687620
night,prediction,27/12/2022,141,1117.00000000000,5473300.00000000000,27.24257757410
night,prediction,27/12/2022,142,1225.00000000000,6002500.00000000000,27.31878241250
night,prediction,27/12/2022,143,1229.00000000000,6022100.00000000000,26.84922434820
night,prediction,27/12/2022,144,1337.00000000000,6551300.00000000000,27.20103421920
night,prediction,27/12/2022,145,1336.00000000000,6546400.00000000000,26.93084711940
night,prediction,27/12/2022,146,1548.00000000000,7585200.00000000000,26.20327693360
night,prediction,27/12/2022,147,1557.00000000000,7629300.00000000000,26.46947664470
night,prediction,27/12/2022,148,1653.00000000000,8099700.00000000000,26.43695699180
night,prediction,27/12/2022,149,1656.00000000000,8114400.00000000000,26.00491401190
night,prediction,27/12/2022,150,1762.00000000000,8633800.00000000000,26.14793022430
night,prediction,27/12/2022,151,1759.00000000000,8619100.00000000000,26.38083883870
night,prediction,27/12/2022,152,1872.00000000000,9172800.00000000000,26.02354534370
night,prediction,27/12/2022,153,1873.00000000000,9177700.00000000000,26.26042484160
night,prediction,27/12/2022,154,1980.00000000000,9702000.00000000000,25.87249040510
night,prediction,27/12/2022,155,1982.00000000000,9711800.00000000000,25.47211469290
night,prediction,27/12/2022,156,2076.00000000000,10172400.00000000000,25.49718959350
night,prediction,27/12/2022,157,2079.00000000000,10187100.00000000000,26.31242796940
night,prediction,27/12/2022,158,2295.00000000000,11245500.00000000000,25.48200740940
night,prediction,27/12/2022,159,2313.00000000000,11333700.00000000000,26.11339390730
night,prediction,27/12/2022,160,2415.00000000000,11833500.00000000000,25.33288654540
night,prediction,27/12/2022,161,2400.00000000000,11760000.00000000000,26.11670182230
night,prediction,27/12/2022,162,2509.00000000000,12294100.00000000000,25.22091840830
night,prediction,27/12/2022,163,2498.00000000000,12240200.00000000000,26.34543474470
night,prediction,27/12/2022,164,2613.00000000000,12803700.00000000000,24.93644227040
night,prediction,27/12/2022,165,2634.00000000000,12906600.00000000000,25.96756419980
night,prediction,27/12/2022,166,2724.00000000000,13347600.00000000000,24.93159239580
night,prediction,27/12/2022,167,2723.00000000000,13342700.00000000000,25.93788179190
night,prediction,27/12/2022,168,2830.00000000000,13867000.00000000000,25.12195092730
night,prediction,27/12/2022,169,2820.00000000000,13818000.00000000000,25.83189178700
night,prediction,27/12/2022,170,2942.00000000000,14415800.00000000000,25.63822212520
night,prediction,27/12/2022,171,2933.00000000000,14371700.00000000000,25.41602335000
night,prediction,27/12/2022,172,3047.00000000000,14930300.00000000000,25.69587942070
night,prediction,27/12/2022,173,3064.00000000000,15013600.00000000000,24.76764122940
night,prediction,27/12/2022,174,3151.00000000000,15439900.00000000000,25.46132666390
night,prediction,27/12/2022,175,2435.00000000000,11931500.00000000000,24.48583097750
night,prediction,27/12/2022,176,3255.00000000000,15949500.00000000000,25.50971528270
night,prediction,27/12/2022,177,1379.00000000000,6757100.00000000000,24.61032190520
night,prediction,27/12/2022,178,812.00000000000,3978800.00000000000,24.47127188130
night,prediction,27/12/2022,179,3369.00000000000,16508100.00000000000,25.60305933270
night,prediction,27/12/2022,180,3440.00000000000,16856000.00000000000,25.82638268530
night,prediction,27/12/2022,181,362.00000000000,1773800.00000000000,25.39171657250
night,prediction,27/12/2022,182,3193.00000000000,15645700.00000000000,26.12380300400
night,prediction,27/12/2022,183,31.00000000000,151900.00000000000,25.52800966080
night,prediction,27/12/2022,184,2674.00000000000,13102600.00000000000,26.33403544610
night,prediction,27/12/2022,186,1434.00000000000,7026600.00000000000,26.74624642570
night,prediction,27/12/2022,187,1446.00000000000,7085400.00000000000,26.27490299800
night,prediction,27/12/2022,188,2180.00000000000,10682000.00000000000,26.77075821940
night,prediction,27/12/2022,189,2191.00000000000,10735900.00000000000,25.55546411470
night,prediction,27/12/2022,255,1445.00000000000,7080500.00000000000,27.41948417210
night,prediction,27/12/2022,256,2194.00000000000,10750600.00000000000,27.85374704270
night,prediction,27/12/2022,259,485.00000000000,2376500.00000000000,28.67074171240
night,prediction,27/12/2022,261,582.00000000000,2851800.00000000000,27.92356218100
night,prediction,27/12/2022,263,690.00000000000,3381000.00000000000,27.99683490970
night,prediction,27/12/2022,265,810.00000000000,3969000.00000000000,27.83996503380
night,prediction,27/12/2022,267,904.00000000000,4429600.00000000000,28.04064906380
night,prediction,27/12/2022,269,1014.00000000000,4968600.00000000000,28.40173668830
night,prediction,27/12/2022,271,1120.00000000000,5488000.00000000000,27.94114372730
night,prediction,27/12/2022,273,1230.00000000000,6027000.00000000000,27.65201823850
night,prediction,27/12/2022,275,1330.00000000000,6517000.00000000000,27.54001306090
night,prediction,27/12/2022,277,1555.00000000000,7619500.00000000000,26.88683278610
night,prediction,27/12/2022,279,1649.00000000000,8080100.00000000000,26.55225098990
night,prediction,27/12/2022,281,1765.00000000000,8648500.00000000000,26.57982680990
night,prediction,27/12/2022,283,1871.00000000000,9167900.00000000000,26.66993698700
night,prediction,27/12/2022,285,1973.00000000000,9667700.00000000000,27.08568620850
night,prediction,27/12/2022,287,2083.00000000000,10206700.00000000000,27.64251828660
night,prediction,27/12/2022,289,2291.00000000000,11225900.00000000000,27.54501311970
night,prediction,27/12/2022,291,2407.00000000000,11794300.00000000000,27.32641563130
night,prediction,27/12/2022,293,2462.00000000000,12063800.00000000000,27.00582192910
night,prediction,27/12/2022,295,2437.00000000000,11941300.00000000000,26.71134098050
night,prediction,27/12/2022,297,2432.00000000000,11916800.00000000000,26.97827328580
night,prediction,27/12/2022,299,2421.00000000000,11862900.00000000000,26.87010897510
night,prediction,27/12/2022,301,2404.00000000000,11779600.00000000000,26.39526864100
night,prediction,27/12/2022,303,2393.00000000000,11725700.00000000000,25.84344254070
night,prediction,27/12/2022,305,1859.00000000000,9109100.00000000000,26.12529726830
night,prediction,27/12/2022,307,768.00000000000,3763200.00000000000,26.40811701620
night,prediction,27/12/2022,309,127.00000000000,622300.00000000000,27.25216674800
