temporal,use,date,ID,COUNT,AREA,MEAN
night,base,25/12/2022,130,585.00000000000,2866500.00000000000,20.05927191840
night,base,25/12/2022,131,591.00000000000,2895900.00000000000,19.45034454400
night,base,25/12/2022,132,692.00000000000,3390800.00000000000,19.72179761240
night,base,25/12/2022,133,697.00000000000,3415300.00000000000,19.44397997210
night,base,25/12/2022,134,806.00000000000,3949400.00000000000,19.82804620710
night,base,25/12/2022,135,800.00000000000,3920000.00000000000,19.41963119510
night,base,25/12/2022,136,910.00000000000,4459000.00000000000,19.69123699480
night,base,25/12/2022,137,909.00000000000,4454100.00000000000,19.31055694680
night,base,25/12/2022,138,1012.00000000000,4958800.00000000000,19.64532232470
night,base,25/12/2022,139,1014.00000000000,4968600.00000000000,19.34310329220
night,base,25/12/2022,140,1116.00000000000,5468400.00000000000,19.82453995020
night,base,25/12/2022,141,1117.00000000000,5473300.00000000000,19.18023006810
night,base,25/12/2022,142,1225.00000000000,6002500.00000000000,19.59279782670
night,base,25/12/2022,143,1229.00000000000,6022100.00000000000,18.91326074930
night,base,25/12/2022,144,1337.00000000000,6551300.00000000000,19.53649817890
night,base,25/12/2022,145,1336.00000000000,6546400.00000000000,19.22443739380
night,base,25/12/2022,146,1548.00000000000,7585200.00000000000,18.94096177370
night,base,25/12/2022,147,1557.00000000000,7629300.00000000000,18.80867003410
night,base,25/12/2022,148,1653.00000000000,8099700.00000000000,19.30509392100
night,base,25/12/2022,149,1656.00000000000,8114400.00000000000,18.28767518490
night,base,25/12/2022,150,1762.00000000000,8633800.00000000000,19.13364936060
night,base,25/12/2022,151,1759.00000000000,8619100.00000000000,18.65097259300
night,base,25/12/2022,152,1872.00000000000,9172800.00000000000,19.27152292950
night,base,25/12/2022,153,1873.00000000000,9177700.00000000000,18.52810566300
night,base,25/12/2022,154,1980.00000000000,9702000.00000000000,19.24231952710
night,base,25/12/2022,155,1911.00000000000,9363900.00000000000,17.70074343120
night,base,25/12/2022,156,2076.00000000000,10172400.00000000000,18.83776155740
night,base,25/12/2022,157,2075.00000000000,10167500.00000000000,18.30314364880
night,base,25/12/2022,158,2295.00000000000,11245500.00000000000,18.65175774600
night,base,25/12/2022,159,2308.00000000000,11309200.00000000000,17.64816913570
night,base,25/12/2022,160,2415.00000000000,11833500.00000000000,18.31880126700
night,base,25/12/2022,161,2400.00000000000,11760000.00000000000,17.45643122360
night,base,25/12/2022,162,2509.00000000000,12294100.00000000000,18.15158438650
night,base,25/12/2022,163,2498.00000000000,12240200.00000000000,17.51837285260
night,base,25/12/2022,164,2613.00000000000,12803700.00000000000,17.79744603960
night,base,25/12/2022,165,2634.00000000000,12906600.00000000000,17.30239017750
night,base,25/12/2022,166,2724.00000000000,13347600.00000000000,17.61660671370
night,base,25/12/2022,167,2723.00000000000,13342700.00000000000,17.51318628350
night,base,25/12/2022,168,2830.00000000000,13867000.00000000000,17.53888255410
night,base,25/12/2022,169,2820.00000000000,13818000.00000000000,17.64470834930
night,base,25/12/2022,170,2942.00000000000,14415800.00000000000,17.85192323400
night,base,25/12/2022,171,2933.00000000000,14371700.00000000000,17.29636120590
night,base,25/12/2022,172,3047.00000000000,14930300.00000000000,17.69870310610
night,base,25/12/2022,173,3064.00000000000,15013600.00000000000,16.54426844620
night,base,25/12/2022,174,3151.00000000000,15439900.00000000000,17.37919699510
night,base,25/12/2022,175,2435.00000000000,11931500.00000000000,16.41702884620
night,base,25/12/2022,176,3255.00000000000,15949500.00000000000,17.43087286650
night,base,25/12/2022,177,1379.00000000000,6757100.00000000000,16.95045578520
night,base,25/12/2022,178,812.00000000000,3978800.00000000000,16.41128592660
night,base,25/12/2022,179,3369.00000000000,16508100.00000000000,17.40202163510
night,base,25/12/2022,180,3440.00000000000,16856000.00000000000,17.41194238880
night,base,25/12/2022,181,362.00000000000,1773800.00000000000,16.78774147670
night,base,25/12/2022,182,3193.00000000000,15645700.00000000000,17.43938869690
night,base,25/12/2022,183,31.00000000000,151900.00000000000,16.68226278980
night,base,25/12/2022,184,2674.00000000000,13102600.00000000000,17.55229468910
night,base,25/12/2022,186,1434.00000000000,7026600.00000000000,19.06130338750
night,base,25/12/2022,187,1446.00000000000,7085400.00000000000,18.81797298780
night,base,25/12/2022,188,2176.00000000000,10662400.00000000000,18.45978530720
night,base,25/12/2022,189,2191.00000000000,10735900.00000000000,18.82390828130
night,base,25/12/2022,255,1445.00000000000,7080500.00000000000,19.13765976850
night,base,25/12/2022,256,2194.00000000000,10750600.00000000000,19.34481940880
night,base,25/12/2022,259,485.00000000000,2376500.00000000000,21.11689377620
night,base,25/12/2022,261,582.00000000000,2851800.00000000000,20.41681049780
night,base,25/12/2022,263,690.00000000000,3381000.00000000000,19.81765813410
night,base,25/12/2022,265,810.00000000000,3969000.00000000000,19.42963584620
night,base,25/12/2022,267,904.00000000000,4429600.00000000000,19.38697517870
night,base,25/12/2022,269,1014.00000000000,4968600.00000000000,19.83919737320
night,base,25/12/2022,271,1120.00000000000,5488000.00000000000,19.29488097600
night,base,25/12/2022,273,1230.00000000000,6027000.00000000000,19.36987654520
night,base,25/12/2022,275,1329.00000000000,6512100.00000000000,19.17938216350
night,base,25/12/2022,277,1555.00000000000,7619500.00000000000,18.55585827600
night,base,25/12/2022,279,1649.00000000000,8080100.00000000000,18.22117667490
night,base,25/12/2022,281,1746.00000000000,8555400.00000000000,18.20824209520
night,base,25/12/2022,283,1865.00000000000,9138500.00000000000,18.15000616900
night,base,25/12/2022,285,1956.00000000000,9584400.00000000000,18.46596703400
night,base,25/12/2022,287,2083.00000000000,10206700.00000000000,19.13072605290
night,base,25/12/2022,289,2291.00000000000,11225900.00000000000,19.18166891800
night,base,25/12/2022,291,2407.00000000000,11794300.00000000000,18.97005557420
night,base,25/12/2022,293,2462.00000000000,12063800.00000000000,18.61600140490
night,base,25/12/2022,295,2437.00000000000,11941300.00000000000,18.32378512990
night,base,25/12/2022,297,2432.00000000000,11916800.00000000000,18.64372337490
night,base,25/12/2022,299,2421.00000000000,11862900.00000000000,18.56038232460
night,base,25/12/2022,301,2404.00000000000,11779600.00000000000,18.01197764160
night,base,25/12/2022,303,2393.00000000000,11725700.00000000000,17.40678017440
night,base,25/12/2022,305,1859.00000000000,9109100.00000000000,17.90260404410
night,base,25/12/2022,307,768.00000000000,3763200.00000000000,18.45787092050
night,base,25/12/2022,309,127.00000000000,622300.00000000000,18.81882530870
